kepid,koi_disposition,koi_period,koi_prad,koi_teq,koi_score,koi_steff,koi_srad,koi_insol,stellar_class,is_planet,transit_ratio
4587135,CANDIDATE,54.0812235,1.54,431.0,0.767,5757.0,0.762,8.19,G,0,7.601529207267288
3857860,FALSE POSITIVE,8.2344072,1.49,1263.0,0.0,6148.0,1.741,601.05,F,0,7.189345700562392
5024252,FALSE POSITIVE,2.15052332,1.17,1410.0,0.0,5780.0,1.0,934.17,G,0,53.707857490241025
7430876,FALSE POSITIVE,32.6122381,31.96,570.0,0.0,5780.0,1.0,24.92,G,0,40.51853159995174
4843592,FALSE POSITIVE,0.967073359,28.15,1867.0,0.0,5755.0,1.022,2870.56,G,0,799.8359098629662
9602775,FALSE POSITIVE,3.5564279,0.8,972.0,0.0,5404.0,0.694,211.41,G,0,36.94718512358988
8955709,FALSE POSITIVE,0.942997994,1.56,1283.0,0.0,4499.0,0.693,639.03,K,0,571.7933690535508
7031430,FALSE POSITIVE,0.566796775,0.61,931.0,0.0,3453.0,0.358,176.94,M,0,254.2357443723987
7133294,CONFIRMED,13.6471211,1.25,913.0,0.334,5771.0,1.382,164.06,G,1,5.495664576465142
4381429,CONFIRMED,16.473474,1.63,612.0,0.972,5364.0,0.754,33.22,G,1,28.561067325568366
11912916,FALSE POSITIVE,3.74788322,1.32,1031.0,0.0,5514.0,0.826,266.76,G,0,64.729871706088
12108293,FALSE POSITIVE,0.705455349,0.64,1693.0,0.0,5383.0,0.736,1936.09,G,0,106.17255947690037
5301093,FALSE POSITIVE,154.608014,2.03,188.0,0.0,5218.0,0.772,0.3,G,0,4.4693672864849034
5511659,CANDIDATE,8.5291223,2.08,911.0,0.967,5543.0,1.111,162.94,G,0,38.151639588987955
9640946,FALSE POSITIVE,1.08906057,0.75,1511.0,0.0,5087.0,0.881,1235.96,K,0,69.96856015088306
9776186,FALSE POSITIVE,1.48922187,2.5,1594.0,0.281,5780.0,1.0,1524.19,G,0,412.0272555492353
9752973,FALSE POSITIVE,0.716709761,1.42,2394.0,0.0,6109.0,1.173,3158.4199999999996,F,0,95.4361217357552
8044600,FALSE POSITIVE,4.1083812,1.62,1058.0,0.0,5730.0,0.87,295.63,G,0,85.8732388318786
10220837,CONFIRMED,1.962282625,0.81,1448.0,0.934,5726.0,0.979,1038.36,G,1,34.80640307865947
10991239,FALSE POSITIVE,0.523629052,46.33,3749.0,0.0,4136.0,2.747,3158.4199999999996,K,0,232.98936438690953
7583650,CANDIDATE,6.4546845,1.38,1244.0,0.999,6474.0,1.362,565.72,F,0,10.82934417631102
9345819,FALSE POSITIVE,1.04588635,1.1,1972.0,0.0,6249.0,1.076,3158.4199999999996,F,0,98.19422540508346
9180566,FALSE POSITIVE,51.31346091,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,8.202526053314301
3867794,CANDIDATE,0.494247662,1.51,2257.0,0.815,5763.0,0.998,3158.4199999999996,G,0,455.0350305956531
5819801,CANDIDATE,11.8299383,1.6,1177.0,0.506,5747.0,2.431,453.44,G,0,3.4995955980598814
11092040,FALSE POSITIVE,154.608014,1.51,255.0,0.0,6047.0,0.988,1.0,F,0,1.5102710005705138
4851145,FALSE POSITIVE,1.23521458,0.93,1713.0,0.0,5999.0,0.959,2032.78,G,0,72.45704628907473
10292540,FALSE POSITIVE,1.085229874,1.37,1632.0,0.0,5713.0,0.851,1675.45,G,0,219.40052122081556
3732894,FALSE POSITIVE,1.540379557,0.81,1581.0,0.0,5812.0,0.914,1481.09,G,0,49.922760692675176
6276791,CANDIDATE,5.30179786,1.22,973.0,0.999,5749.0,0.864,211.8,G,0,37.1949299477819
6278762,CONFIRMED,3.60011712,0.5,938.0,1.0,5051.0,0.721,182.81,K,1,13.943990799943753
6276791,CONFIRMED,9.32867952,1.62,806.0,0.973,5749.0,0.864,99.6,G,1,37.990371438979395
8636600,CONFIRMED,6.38671206,1.19,811.0,1.0,5071.0,0.811,102.25,K,1,35.02584708664633
10220950,FALSE POSITIVE,154.608014,48.03,409.0,0.0,6521.0,1.276,6.61,F,0,5.814705051447074
10140122,CANDIDATE,0.849362238,0.85,1498.0,0.619,4973.0,0.788,1190.04,K,0,135.27797076375322
5033823,CANDIDATE,0.741768294,48.03,3380.0,1.0,5897.0,2.747,3158.4199999999996,G,0,81.29223166823574
10342316,FALSE POSITIVE,0.93376962,16.3,1937.0,0.0,6056.0,0.975,3158.4199999999996,F,0,134.72273814176992
5305399,FALSE POSITIVE,154.608014,3.5,259.0,0.0,5968.0,0.881,1.06,G,0,6.619320522414834
3223433,CANDIDATE,61.083322,1.61,465.0,1.0,5803.0,1.015,11.01,G,0,3.724420882020791
8803757,CANDIDATE,3.5944891,0.98,1178.0,0.995,5523.0,1.046,455.99,G,0,25.010508447500925
12021811,FALSE POSITIVE,0.739404894,0.94,1256.0,0.0,4205.0,0.624,589.06,K,0,333.78194004758643
9479306,CANDIDATE,4.8608059,1.21,925.0,1.0,5541.0,0.757,172.76,G,0,51.86382776567976
5437762,CANDIDATE,4.04481159,0.67,1325.0,0.965,6358.0,1.141,729.15,F,0,8.158600040008292
3962684,FALSE POSITIVE,25.949641315,2.06,753.0,0.0,5109.0,1.922,76.14,K,0,2.6127528768888495
4730442,FALSE POSITIVE,1.71051215,1.04,2004.0,0.0,5925.0,1.589,3158.4199999999996,G,0,24.670973544385525
9447166,CONFIRMED,62.869463,1.96,349.0,0.956,4762.0,0.781,3.51,K,1,5.4350710773527675
9643043,FALSE POSITIVE,84.8062818,36.51,388.0,0.0,5735.0,0.853,5.33,G,0,57.268163359096825
8151055,CONFIRMED,29.9632816,2.24,391.0,0.99,4463.0,0.638,5.55,K,1,29.80981896188567
7177555,FALSE POSITIVE,17.99643716,30.08,468.0,0.0,4438.0,0.666,11.31,K,0,269.8700835515823
3348082,CONFIRMED,11.63486009,2.61,961.0,0.971,5570.0,1.548,201.96,G,1,25.12277738958183
4996057,CANDIDATE,4.8302364,1.06,1453.0,0.794,5086.0,2.247,1052.42,K,0,4.658157103863488
8349399,CANDIDATE,56.446465,1.57,522.0,0.903,5995.0,1.117,17.5,G,0,2.620181795263884
6043562,CANDIDATE,31.4202111,1.45,471.0,0.961,5269.0,0.748,11.6,G,0,12.428306059344076
10615440,CONFIRMED,10.8118317,1.24,922.0,0.919,6025.0,1.196,170.74,F,1,7.103329216639581
4919550,CANDIDATE,5.56676609,1.12,859.0,1.0,5032.0,0.859,128.51,K,0,31.22099926422452
5802292,FALSE POSITIVE,1.208528832,1.25,1725.0,0.0,6072.0,0.923,2084.15,F,0,149.60338157658452
5126932,FALSE POSITIVE,154.608014,1.99,307.0,0.116,5780.0,1.0,2.1,G,0,2.5529077684161963
10034146,FALSE POSITIVE,0.93198504,17.72,1647.0,0.0,5470.0,0.777,1734.47,G,0,350.4348095544538
4175105,FALSE POSITIVE,0.60818508,48.03,2298.0,0.0,5981.0,1.043,3158.4199999999996,G,0,237.92099602311845
5645170,CANDIDATE,5.38613715,0.86,846.0,0.989,5516.0,0.656,121.37,G,0,31.43254530754012
8216763,CANDIDATE,13.2965044,0.88,488.0,0.965,4352.0,0.613,13.42,K,0,10.032712056260442
9110610,CANDIDATE,21.8420304,2.01,1016.0,0.753,6194.0,2.241,251.46,F,0,3.639771511351802
2437897,FALSE POSITIVE,1.65320144,0.74,1059.0,0.0,4544.0,0.661,296.8,K,0,79.90556795063038
9307966,FALSE POSITIVE,3.37487541,0.75,1287.0,0.072,6181.0,1.006,649.96,F,0,15.94132922376533
5556726,FALSE POSITIVE,0.962825082,5.18,3265.0,0.0,4898.0,2.747,3158.4199999999996,K,0,122.65987063265972
2554853,FALSE POSITIVE,154.608014,2.79,399.0,0.0,6908.0,1.614,6.01,F,0,1.8886472469661244
5208962,CANDIDATE,0.876850385,1.35,2543.0,0.969,6102.0,1.756,3158.4199999999996,F,0,67.51436848602171
7889486,FALSE POSITIVE,24.2382519,2.19,597.0,0.0,5763.0,0.904,29.92,G,0,19.205180386791838
7889486,FALSE POSITIVE,24.2416103,1.61,596.0,0.0,5763.0,0.904,29.92,G,0,13.340697915600101
4742188,CANDIDATE,154.608014,1.96,254.0,0.255,6031.0,0.992,0.98,F,0,2.5296230763303127
8301878,CANDIDATE,20.7106368,1.12,626.0,1.0,5631.0,0.901,36.18,G,0,6.88052237968849
8233802,FALSE POSITIVE,69.3788597,2.07,421.0,0.001,5806.0,0.874,7.4,G,0,7.6449800745283785
7510820,CONFIRMED,29.3493852,2.02,451.0,0.979,4987.0,0.722,9.81,K,1,22.46043641145846
10221505,CANDIDATE,3.43633133,1.44,945.0,0.957,5201.0,0.651,188.22,G,0,137.79230072089703
6116035,FALSE POSITIVE,154.608014,3.08,333.0,0.0,5691.0,2.079,2.89,G,0,1.4320085632818491
8958359,FALSE POSITIVE,154.608014,1.63,356.0,0.0,6036.0,1.265,3.81,F,0,1.0672150539363374
11658036,CANDIDATE,142.703888,1.95,440.0,0.919,6701.0,1.289,8.88,F,0,1.580195208136165
8397947,CANDIDATE,3.38080537,1.69,1362.0,0.866,6072.0,1.193,814.73,F,0,59.423710629044585
6665860,CANDIDATE,10.4716194,1.74,1035.0,0.981,5812.0,1.574,271.12,G,0,11.831980830013743
7983117,CONFIRMED,11.49500229,1.53,1105.0,1.0,6033.0,1.788,351.79,F,1,4.471508461091398
5480884,FALSE POSITIVE,0.708726708,0.92,1302.0,0.0,4607.0,0.515,684.35,K,0,442.48367736128836
12506417,FALSE POSITIVE,154.608014,1.18,341.0,0.0,6496.0,1.257,3.2,F,0,0.5471902640182675
10187563,FALSE POSITIVE,154.608014,2.5,271.0,0.0,6184.0,1.038,1.28,F,0,3.4590703687585043
5769810,CANDIDATE,6.78788113,2.44,1679.0,0.798,6537.0,2.747,1875.92,F,0,10.769192712719175
12071754,CANDIDATE,5.47455167,1.4,1155.0,1.0,5611.0,1.312,419.95,G,0,13.370957918093774
10384298,CANDIDATE,3.43861067,1.01,1348.0,1.0,5383.0,1.401,779.48,G,0,13.610147961298566
3109550,CANDIDATE,4.8754765,0.8,1180.0,0.867,5513.0,1.286,458.62,G,0,8.122283021977442
5544450,FALSE POSITIVE,4.29388808,1.68,1532.0,0.996,6615.0,1.574,1302.16,F,0,25.757541402895622
9307105,FALSE POSITIVE,13.5437884,32.21,658.0,0.0,5463.0,0.794,44.22,G,0,358.592430460594
6880517,CONFIRMED,65.6491001,2.52,390.0,0.97,5436.0,0.819,5.48,G,1,14.987257989847144
6615511,CONFIRMED,25.1593389,1.76,619.0,1.0,5973.0,0.935,34.7,G,1,14.233283371368712
6131130,CANDIDATE,10.5071781,1.41,737.0,0.964,5290.0,0.865,69.76,G,0,25.868030161209507
3632089,CONFIRMED,31.7787564,1.5,564.0,1.0,5638.0,0.928,23.96,G,1,8.244501348706018
4742452,CANDIDATE,5.4398033,1.0,1112.0,0.937,6108.0,1.08,361.47,F,0,15.717480078737404
9959494,FALSE POSITIVE,1.332568744,0.58,1941.0,0.0,6620.0,1.081,3158.4199999999996,F,0,18.0853709112661
8397947,CONFIRMED,9.0194714,1.07,789.0,0.0,5775.0,0.768,91.74,G,1,21.242930045767427
7906892,CANDIDATE,8.8493948,0.82,978.0,0.52,6095.0,1.11,216.18,F,0,4.949491009260881
4277304,CANDIDATE,51.567801,1.3,433.0,0.986,5285.0,0.876,8.3,G,0,4.074247804361485
8626325,CANDIDATE,16.4491515,2.75,1036.0,0.625,5334.0,2.747,272.9,G,0,4.310252720330286
3098605,CANDIDATE,0.428046051,0.87,2017.0,0.862,5285.0,0.775,3158.4199999999996,G,0,294.36085137484423
11456405,FALSE POSITIVE,0.814278961,0.76,1762.0,0.0,5537.0,0.886,2284.94,G,0,88.42178595843643
8320630,CANDIDATE,19.254536,1.32,625.0,0.0,5668.0,0.868,36.02,G,0,9.660061400596721
4544684,FALSE POSITIVE,2.1890751,0.87,1399.0,0.0,6077.0,0.891,906.2,F,0,43.30596058582001
9005321,CANDIDATE,154.608014,1.78,157.0,0.0,4228.0,0.623,0.14,K,0,5.090292408775136
8975368,FALSE POSITIVE,2.42649862,0.75,1638.0,0.0,6033.0,1.316,1705.27,F,0,12.033800373642908
9291039,FALSE POSITIVE,8.80854183,2.69,1000.0,0.0,6017.0,1.21,236.05,F,0,19.83302155698567
5168498,FALSE POSITIVE,154.608014,3.24,427.0,0.083,5127.0,2.38,7.82,K,0,1.2315014925422947
10489539,FALSE POSITIVE,19.7639874,1.19,900.0,0.0,6195.0,1.617,155.45,F,0,2.5956300700738146
9569711,CONFIRMED,6.05919881,1.21,976.0,0.996,5734.0,0.962,214.55,G,1,25.448909143814674
12314973,CONFIRMED,7.5143967,0.96,1199.0,0.984,6206.0,1.573,488.52,F,1,4.830727129431429
3348082,CONFIRMED,33.1981761,3.21,678.0,0.912,5570.0,1.548,49.9,G,1,10.142123440329604
3632089,CONFIRMED,5.32784157,0.86,1023.0,0.96,5638.0,0.928,259.32,G,1,16.366853040639494
5563300,CANDIDATE,71.05457555,5.91,390.0,0.988,5290.0,0.865,5.45,G,0,68.3024275697049
12253769,CANDIDATE,20.5512722,1.64,607.0,0.904,5401.0,0.918,32.01,G,0,9.303560292486418
12735830,CONFIRMED,31.827649,4.98,668.0,1.0,4774.0,1.954,47.21,K,1,16.33799593554648
8054719,CANDIDATE,7.5861587,1.07,928.0,0.969,5934.0,0.871,175.29,G,0,15.396461452882601
6592335,CONFIRMED,0.824000125,0.42,746.0,0.0,3396.0,0.28,73.09,M,1,222.208704155233
5651829,FALSE POSITIVE,0.772152075,4.44,2966.0,0.965,5951.0,2.08,3158.4199999999996,G,0,56.46556088060762
4762283,CANDIDATE,42.049523793,1.19,303.0,0.837,4281.0,0.48,2.0,K,0,14.456763006224516
9094763,FALSE POSITIVE,1.08469871,1.11,1757.0,0.0,5942.0,0.938,2247.25,G,0,114.31745871625495
3849187,CANDIDATE,6.60180003,1.25,875.0,1.0,5591.0,0.86,138.25,G,0,32.32451740892855
2976017,CANDIDATE,3.19938075,0.62,1026.0,0.994,5483.0,0.702,262.08,G,0,23.78585293419672
6786224,CANDIDATE,3.04185157,0.71,1184.0,0.999,5802.0,0.857,465.54,G,0,22.683552570581213
10338279,FALSE POSITIVE,5.660274452,11.02,950.0,0.0,5615.0,0.842,192.77,G,0,73.1589967079568
4851239,FALSE POSITIVE,1.23512429,0.38,1642.0,0.0,5798.0,0.941,1722.78,G,0,12.306453790168762
5009688,FALSE POSITIVE,1.381257093,1.1,1728.0,0.198,5861.0,1.131,2110.47,G,0,66.82318626109672
11072016,CANDIDATE,1.89873195,0.93,1524.0,0.919,5942.0,1.05,1279.95,G,0,41.080048186896526
3245969,CANDIDATE,11.39110963,1.9,632.0,0.0,4999.0,0.76,37.65,K,0,52.09325687088484
10057494,CONFIRMED,2.41810158,0.85,1602.0,0.993,6258.0,1.239,1555.96,F,1,19.35402564850067
7902003,CANDIDATE,7.13044117,1.18,1400.0,0.877,6312.0,2.074,908.79,F,0,4.473776480228642
6587796,CONFIRMED,33.4203001,2.46,581.0,0.999,5731.0,1.066,27.02,G,1,13.063916203433495
9489953,FALSE POSITIVE,58.3437362,48.03,779.0,0.0,5896.0,2.747,87.03,G,0,21.712699297444033
5305240,FALSE POSITIVE,1.070982122,0.98,2122.0,0.0,5717.0,1.433,3158.4199999999996,G,0,40.523552268970555
11905409,CANDIDATE,18.0939004,1.91,665.0,1.0,5904.0,0.867,46.21,G,0,25.826382906363296
9571186,CANDIDATE,34.9524256,21.74,429.0,1.0,4921.0,0.779,8.02,K,0,19.369185067373408
9838060,FALSE POSITIVE,23.81578356,8.4,560.0,0.0,5561.0,0.818,23.2,G,0,203.9277854438143
8554701,CONFIRMED,31.1748311,1.31,585.0,0.974,6086.0,0.921,27.62,F,1,6.421847141940089
5389632,FALSE POSITIVE,0.474811162,1.28,2206.0,0.005,5799.0,0.878,3158.4199999999996,G,0,432.1718114958721
9031209,CONFIRMED,47.0568476,2.84,411.0,0.996,5288.0,0.74,6.72,G,1,32.53936627918102
5951416,FALSE POSITIVE,154.608014,2.1,266.0,0.0,6225.0,0.931,1.19,F,0,3.2592100950213356
5612697,CANDIDATE,15.1516409,1.38,736.0,0.819,5780.0,1.0,69.25,G,0,12.638895104753967
8973285,CANDIDATE,7.4213444,1.73,953.0,0.0,6032.0,0.973,195.23,F,0,42.56641155206326
4645833,FALSE POSITIVE,0.743495989,11.82,1617.0,0.0,5345.0,0.686,1612.65,G,0,232.41551071770476
8940918,FALSE POSITIVE,1.405887031,0.95,1086.0,0.0,4440.0,0.653,329.99,K,0,153.63965612966808
3758922,CANDIDATE,17.7412303,1.14,684.0,0.625,5817.0,0.956,51.69,G,0,8.156142361784232
8360041,CANDIDATE,2.63527677,0.76,1136.0,0.984,5215.0,0.864,394.32,G,0,26.714461570577274
9827596,FALSE POSITIVE,1.45728997,0.93,1665.0,0.0,6063.0,1.012,1818.19,F,0,48.92643294594281
9782748,CANDIDATE,147.388124,3.03,356.0,0.924,6046.0,1.007,3.78,F,0,6.168746675953349
2860656,CANDIDATE,4.11497357,1.17,1137.0,0.798,6011.0,0.927,395.27,F,0,37.448600186270454
6206559,FALSE POSITIVE,1.245331397,1.61,2678.0,0.0,6106.0,2.477,3158.4199999999996,F,0,30.594265985570427
5024429,FALSE POSITIVE,1.52593737,1.39,1697.0,0.0,6184.0,1.038,1963.41,F,0,104.2637811537442
9532117,FALSE POSITIVE,8.21429932,1.66,1312.0,0.0,6277.0,1.869,701.11,F,0,8.60694226564902
6928906,FALSE POSITIVE,1.54945486,1.34,3006.0,0.0,7382.0,2.747,3158.4199999999996,F,0,14.069464405048883
9821151,FALSE POSITIVE,8.42943991,1.19,1029.0,0.0,6353.0,1.132,265.39,F,0,10.570097296061038
8073705,CONFIRMED,10.60052083,1.09,987.0,0.973,6035.0,1.303,224.28,F,1,5.745000738798605
8330548,FALSE POSITIVE,0.9570701,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,439.7796984776768
4271474,CONFIRMED,21.8634638,2.37,551.0,1.0,5383.0,0.789,21.77,G,1,39.838152269358154
5130983,FALSE POSITIVE,86.4392931,35.31,442.0,0.0,6208.0,1.024,8.99,F,0,13.594511915322453
11497958,CONFIRMED,63.3354719,1.18,202.0,0.927,3526.0,0.383,0.39,M,1,15.52052855234193
11093538,FALSE POSITIVE,14.77820911,44.48,809.0,0.0,6258.0,1.046,101.07,F,0,328.63927989174323
11044779,FALSE POSITIVE,15.60862948,39.42,648.0,0.0,5569.0,0.829,41.71,G,0,311.15480101716145
6438379,FALSE POSITIVE,154.608014,1.67,250.0,0.0,6043.0,0.894,0.92,F,0,2.2469727862877793
9145415,FALSE POSITIVE,154.608014,2.21,215.0,0.0,5407.0,0.752,0.5,G,0,5.724153471113082
4545926,FALSE POSITIVE,2.4826619,0.8,1619.0,0.0,6356.0,1.225,1627.36,F,0,14.903358367081719
9396760,FALSE POSITIVE,2.17811908,0.8,1412.0,0.0,6039.0,0.921,938.51,F,0,33.974267375684526
5119619,FALSE POSITIVE,1.11205787,1.02,1799.0,0.0,6098.0,0.932,2484.64,F,0,106.73904947051003
9582496,FALSE POSITIVE,154.608014,2.05,260.0,0.0,5489.0,0.798,1.08,G,0,4.2106484855306405
7094944,CANDIDATE,7.5019743,1.19,709.0,0.82,4807.0,0.758,59.73,K,0,33.057964488094825
3343281,FALSE POSITIVE,21.8660922,1.88,730.0,0.273,6309.0,1.077,67.15,F,0,13.793045288631866
2573108,FALSE POSITIVE,5.09506,2.14,2247.0,0.0,6700.0,2.747,3158.4199999999996,F,0,4.631937602304978
6425597,CANDIDATE,29.1206519,1.6,528.0,0.977,5671.0,0.788,18.43,G,0,14.26822453792664
9885417,CONFIRMED,0.689967868,0.78,1539.0,1.0,4872.0,0.726,1336.82,K,1,178.12423693910338
3336476,FALSE POSITIVE,1.89132292,0.9,2799.0,0.0,8482.0,2.106,3158.4199999999996,A,0,8.459687042760525
10917433,CANDIDATE,6.91261536,0.64,981.0,0.961,5761.0,1.044,218.66,G,0,4.9764088132338955
5091479,CANDIDATE,25.8616058,1.12,613.0,0.622,6067.0,0.884,33.37,F,0,4.756085177046508
9083564,FALSE POSITIVE,0.918420801,1.14,2374.0,0.0,6210.0,1.434,3158.4199999999996,F,0,61.7364065995278
7335713,FALSE POSITIVE,0.573709256,7.05,3749.0,0.0,5261.0,2.747,3158.4199999999996,G,0,228.6872638498968
8331612,CONFIRMED,13.8353959,3.78,809.0,0.95,6020.0,1.057,101.05,F,1,59.12371470338626
8874090,CANDIDATE,18.9060921,0.87,336.0,0.955,3751.0,0.45,3.03,K,0,19.866612201682866
8331612,CANDIDATE,25.6970688,3.83,658.0,0.556,6020.0,1.057,44.24,F,0,32.493978457184966
5185765,FALSE POSITIVE,46.9434911,1.57,669.0,0.065,6253.0,1.55,47.27,F,0,2.145132320591299
5965819,CONFIRMED,19.5906103,2.64,819.0,0.987,5794.0,1.496,106.48,G,1,15.160324025229576
5965819,CONFIRMED,8.23983041,2.35,1093.0,0.994,5794.0,1.496,338.17,G,1,30.461791992148537
8328916,CANDIDATE,6.07855,1.14,1115.0,0.0,6119.0,1.114,365.15,F,0,16.895476717309226
11294883,FALSE POSITIVE,154.608014,1.97,284.0,0.0,5325.0,1.565,1.53,G,0,1.0161180907478702
3832474,FALSE POSITIVE,154.608014,3.77,217.0,0.0,5485.0,0.867,0.52,G,0,12.67075327673506
10155029,CANDIDATE,2.131660527,0.56,1438.0,0.333,5849.0,0.997,1010.45,G,0,15.105594719304008
11618569,CANDIDATE,5.75902182,0.91,1112.0,0.993,6247.0,1.066,362.12,F,0,12.293754427900396
11973517,CANDIDATE,0.903763067,1.08,1254.0,0.0,4430.0,0.651,585.15,K,0,295.98465545616284
5471566,FALSE POSITIVE,0.9628348,0.81,1648.0,0.0,5559.0,0.838,1734.83,G,0,96.38205847981398
7345248,CANDIDATE,5.66494448,0.78,1134.0,0.0,5888.0,1.13,390.59,G,0,8.120114885927356
5814013,FALSE POSITIVE,1.57017249,0.82,1232.0,0.001,5300.0,0.66,543.06,G,0,100.88063636881067
7117355,FALSE POSITIVE,0.566798364,0.66,2272.0,0.0,5864.0,1.04,3158.4199999999996,G,0,68.10181971520298
5653072,FALSE POSITIVE,3.22452656,24.48,3749.0,0.0,3857.0,2.747,3158.4199999999996,K,0,17.832075168269043
2707985,FALSE POSITIVE,1.89127438,2.03,3342.0,0.0,7919.0,2.747,3158.4199999999996,A,0,17.078431528269313
9899141,FALSE POSITIVE,1.33256944,0.46,1624.0,0.0,5655.0,0.998,1636.72,G,0,15.458856688173789
8183288,CONFIRMED,66.6504521,1.56,308.0,0.955,4550.0,0.679,2.14,K,1,8.055459236712364
11305996,FALSE POSITIVE,55.7002642,1.18,309.0,0.0,4267.0,0.67,2.14,K,0,5.973041686218788
5965819,CONFIRMED,3.54553077,1.62,1448.0,0.986,5794.0,1.496,1039.47,G,1,33.61979002088875
6690171,CANDIDATE,85.0624157,21.26,355.0,0.0,5223.0,0.875,3.74,G,0,57.09572153615665
6859801,FALSE POSITIVE,10.882416555,29.69,632.0,0.0,4946.0,0.715,37.81,K,0,446.28874252829036
7767733,FALSE POSITIVE,25.19830439,46.14,604.0,0.0,5955.0,0.883,31.54,G,0,192.73915914466812
5193659,CANDIDATE,14.3196417,2.06,850.0,0.988,5562.0,1.373,123.37,G,0,15.04925922832273
5201593,FALSE POSITIVE,0.50727675,1.7,2449.0,0.0,5970.0,1.143,3158.4199999999996,G,0,423.24037125691245
6220312,CANDIDATE,5.2736268,0.89,1014.0,0.777,5851.0,0.918,249.68,G,0,16.32652503965582
6358937,CANDIDATE,24.5041103,1.03,574.0,0.744,5250.0,0.962,25.59,G,0,4.876732863873862
9007609,FALSE POSITIVE,1.316398648,1.09,1374.0,0.0,5088.0,0.806,842.93,K,0,138.6358154327123
11038580,FALSE POSITIVE,154.608014,2.1,303.0,0.0,5248.0,1.869,2.0,G,0,0.8524784491442986
7771181,CANDIDATE,9.97202023,1.26,627.0,0.944,4810.0,0.696,36.53,K,0,33.06250813733056
9509223,FALSE POSITIVE,14.2005007,13.28,843.0,0.0,6332.0,1.065,119.41,F,0,5.675856204140746
6720773,FALSE POSITIVE,1.318347743,1.23,1861.0,0.0,6143.0,1.121,2827.4,F,0,85.86505389117202
8056651,FALSE POSITIVE,5.5834987,1.41,1317.0,0.0,6517.0,1.375,711.41,F,0,15.653267726201854
4665991,FALSE POSITIVE,1.12401084,0.61,1719.0,0.0,5941.0,0.911,2058.79,G,0,38.78966149472367
10191036,FALSE POSITIVE,1.21374652,0.59,1880.0,0.0,6238.0,1.049,2945.61,F,0,23.810572902816645
8280511,CONFIRMED,5.24970432,0.67,954.0,0.975,5528.0,0.853,195.3,G,1,11.791140267496056
10420301,FALSE POSITIVE,45.4333769,2.23,315.0,0.0,4371.0,0.559,2.34,K,0,19.93688477072018
4366323,CANDIDATE,40.3511707,1.88,479.0,0.736,5665.0,0.82,12.46,G,0,13.221425568205387
2853029,CANDIDATE,72.9332762,2.45,389.0,0.923,5316.0,0.902,5.44,G,0,10.563079572723213
12156174,CONFIRMED,56.6746666,4.01,522.0,0.502,5541.0,1.295,17.59,G,1,15.581917865221284
4634135,FALSE POSITIVE,63.9005941,25.91,353.0,0.0,5204.0,0.634,3.68,G,0,76.00398820079201
6955671,CANDIDATE,12.6878176,2.16,851.0,1.0,6258.0,1.046,123.89,F,0,23.093017982856246
5097856,CANDIDATE,154.608014,1.27,202.0,0.23,5700.0,0.718,0.39,G,0,1.8459586448086707
4736644,CONFIRMED,16.2951259,1.15,574.0,0.993,4915.0,0.812,25.59,K,1,12.144735868533548
5876805,FALSE POSITIVE,18.173045009,24.39,650.0,0.0,5799.0,0.86,42.19,G,0,267.2474534451861
5818068,FALSE POSITIVE,14.12678065,31.13,670.0,0.0,5656.0,0.784,47.56,G,0,343.7938282137905
10139390,FALSE POSITIVE,154.608014,0.99,219.0,0.0,5375.0,0.752,0.55,G,0,1.1008484980603916
8278073,CANDIDATE,12.0729757,1.69,969.0,0.994,5436.0,1.707,208.13,G,0,8.241547276534318
5273713,FALSE POSITIVE,1.337561836,1.11,2322.0,0.001,6406.0,1.715,3158.4199999999996,F,0,30.652788451718358
3526331,FALSE POSITIVE,2.23755641,0.93,1397.0,0.0,6026.0,0.924,897.8,F,0,45.18321841995483
10810859,CANDIDATE,82.401274,2.21,421.0,0.414,5886.0,1.0,7.42,G,0,5.226860934213225
7017274,CANDIDATE,11.91256675,2.61,1242.0,0.995,6337.0,2.335,562.27,F,0,10.333625202981548
6767227,CANDIDATE,4.08197713,0.6,1372.0,0.875,6538.0,1.156,836.88,F,0,6.4184583023374255
11496490,FALSE POSITIVE,1.035268597,1.34,2136.0,0.0,6332.0,1.205,3158.4199999999996,F,0,108.37767157734044
1430305,FALSE POSITIVE,154.608014,3.6,410.0,0.0,6570.0,2.27,6.69,F,0,1.5924142198734925
7117549,FALSE POSITIVE,0.566805268,0.65,2492.0,0.0,6403.0,1.086,3158.4199999999996,F,0,62.98459456096658
2986833,CANDIDATE,0.912179022,0.65,1025.0,0.988,3880.0,0.555,260.05,K,0,158.5215144314073
12055539,CONFIRMED,12.27057043,1.67,811.0,1.0,6075.0,0.969,102.25,F,1,24.082010016220575
12056139,CONFIRMED,13.2274753,1.94,867.0,0.966,6269.0,1.155,133.34,F,1,17.372929813749113
11853130,CANDIDATE,76.87935893,7.71,202.0,0.968,3638.0,0.436,0.4,M,0,63.173003360006035
4774646,FALSE POSITIVE,0.559517155,1.04,2762.0,0.0,6462.0,1.309,3158.4199999999996,F,0,103.4820817960443
9345933,CANDIDATE,13.0151826,1.36,556.0,0.865,4794.0,0.643,22.6,K,0,25.477936821262887
