pl_name,hostname,discoverymethod,disc_year,disc_facility,pl_orbper,pl_rade,pl_bmasse,pl_eqt,pl_orbsmax,pl_insol,st_teff,st_rad,st_mass,st_logg,st_met,sy_dist,ra,dec,planet_type,habitable_zone,stellar_class,disc_decade,mass_radius_ratio
Kepler-290 d,Kepler-290,Transit,2023,Kepler,0.764017553,0.86,0.566,1589.0,0.0154,675.7067999999999,5142.0,0.755,0.84,4.602,-0.06,694.627,286.4100307,42.6815137,Rocky,0.0,K,2020.0,0.6581395348837209
Kepler-291 b,Kepler-291,Transit,2014,Kepler,3.546511,2.16,5.31,1212.0,0.047,627.374,6002.0,1.016,1.023,4.472,0.23,1786.48,287.9163029,42.4372666,Neptune-like,0.0,F,2010.0,2.458333333333333
Kepler-291 c,Kepler-291,Transit,2014,Kepler,5.700786,1.88,4.19,1035.0,0.065,332.737,6002.0,1.016,1.023,4.472,0.23,1786.48,287.9163029,42.4372666,Super-Earth,0.0,F,2010.0,2.2287234042553195
Kepler-292 b,Kepler-292,Transit,2014,Kepler,2.580827,1.32,2.3,1130.0,0.035,394.301,5299.0,0.826,0.865,4.536,0.04,1056.48,295.7661979,42.4242822,Super-Earth,0.0,G,2010.0,1.7424242424242422
Kepler-292 c,Kepler-292,Transit,2014,Kepler,3.715335,1.47,2.76,1001.0,0.045,242.416,5299.0,0.826,0.865,4.536,0.04,1056.48,295.7661979,42.4242822,Super-Earth,0.0,G,2010.0,1.8775510204081631
Kepler-292 d,Kepler-292,Transit,2014,Kepler,7.055679,2.23,5.6,808.0,0.068,103.005,5299.0,0.826,0.865,4.536,0.04,1056.48,295.7661979,42.4242822,Neptune-like,0.0,G,2010.0,2.5112107623318383
Kepler-292 e,Kepler-292,Transit,2014,Kepler,11.97901,2.67,7.61,678.0,0.097,50.924,5299.0,0.826,0.865,4.536,0.04,1056.48,295.7661979,42.4242822,Neptune-like,0.0,G,2010.0,2.850187265917603
Kepler-292 f,Kepler-292,Transit,2014,Kepler,20.834237,2.35,6.12,563.0,0.141,24.325,5299.0,0.826,0.865,4.536,0.04,1056.48,295.7661979,42.4242822,Neptune-like,0.0,G,2010.0,2.604255319148936
Kepler-293 b,Kepler-293,Transit,2014,Kepler,19.254196,3.07,9.64,657.0,0.144,28.944,5804.0,0.957,0.934,4.504,0.1,974.633,286.3580611,42.4064917,Neptune-like,0.0,G,2010.0,3.140065146579805
Kepler-293 c,Kepler-293,Transit,2014,Kepler,54.155743,3.83,14.0,466.0,0.286,7.287,5804.0,0.957,0.934,4.504,0.1,974.633,286.3580611,42.4064917,Neptune-like,0.0,G,2010.0,3.6553524804177546
Kepler-294 b,Kepler-294,Transit,2014,Kepler,3.701212,1.77,3.78,1087.0,0.048,329.801,5913.0,0.976,0.947,4.491,0.11,1357.01,287.3920392,46.0592578,Super-Earth,0.0,G,2010.0,2.135593220338983
Kepler-294 c,Kepler-294,Transit,2014,Kepler,6.6264,2.71,7.8,895.0,0.071,151.491,5913.0,0.976,0.947,4.491,0.11,1357.01,287.3920392,46.0592578,Neptune-like,0.0,G,2010.0,2.878228782287823
Kepler-295 b,Kepler-295,Transit,2014,Kepler,12.645164,1.22,1.98,741.0,0.099,287.5,5603.0,0.898,0.89,4.444,-0.03,1699.19,285.3458383,45.3677754,Rocky,0.0,G,2010.0,1.6229508196721312
Kepler-295 c,Kepler-295,Transit,2014,Kepler,21.526258,1.17,1.71,621.0,0.142,141.4,5603.0,0.898,0.89,4.444,-0.03,1699.19,285.3458383,45.3677754,Rocky,0.0,G,2010.0,1.4615384615384617
Kepler-295 d,Kepler-295,Transit,2014,Kepler,33.884054,1.36,2.42,533.0,0.192,104.962,5603.0,0.898,0.89,4.444,-0.03,1699.19,285.3458383,45.3677754,Super-Earth,0.0,G,2010.0,1.7794117647058822
Kepler-296 b,Kepler-296,Transit,2014,Kepler,10.864384,1.61,3.22,495.0,0.079,6.5,3740.0,0.48,0.498,4.774,-0.08,167.0,286.5400278,49.4372614,Super-Earth,0.0,K,2010.0,2.0
Kepler-296 c,Kepler-296,Transit,2014,Kepler,5.8416366,2.0,4.66,606.0,0.0521,14.8,3740.0,0.48,0.498,4.774,-0.08,167.0,286.5400278,49.4372614,Super-Earth,0.0,K,2010.0,2.33
Kepler-296 d,Kepler-296,Transit,2014,Kepler,19.850291,2.09,5.02,403.0,0.118,2.9,3740.0,0.48,0.498,4.774,-0.08,167.0,286.5400278,49.4372614,Neptune-like,0.0,K,2010.0,2.401913875598086
Kepler-296 e,Kepler-296,Transit,2014,Kepler,34.14211,1.53,2.96,337.0,0.169,1.41,3740.0,0.48,0.498,4.774,-0.08,167.0,286.5400278,49.4372614,Super-Earth,1.0,K,2010.0,1.934640522875817
Kepler-296 f,Kepler-296,Transit,2014,Kepler,63.33627,1.8,3.89,274.0,0.255,0.62,3740.0,0.48,0.498,4.774,-0.08,167.0,286.5400278,49.4372614,Super-Earth,1.0,K,2010.0,2.161111111111111
Kepler-297 b,Kepler-297,Transit,2014,Kepler,38.871826,2.87,48.5,509.0,0.217,16.464,5619.0,0.915,0.927,4.468,-0.11,692.14,283.2091605,48.7776156,Neptune-like,0.0,G,2010.0,16.898954703832754
Kepler-297 c,Kepler-297,Transit,2014,Kepler,74.920137,6.54,42.1,409.0,0.336,6.86,5619.0,0.915,0.927,4.468,-0.11,692.14,283.2091605,48.7776156,Gas Giant,0.0,G,2010.0,6.437308868501529
Kepler-297 d,Kepler-297,Transit,2023,Kepler,122.6058548,32.6,9.2,325.0,0.523,2.62,5618.0,0.897,0.846,4.46,-0.22,692.14,283.2091605,48.7776156,Gas Giant,0.0,G,2020.0,0.2822085889570552
Kepler-298 b,Kepler-298,Transit,2014,Kepler,10.475464,1.96,4.5,540.0,0.08,24.707,4465.0,0.582,0.66,4.709,-0.21,518.204,283.0398448,48.8253303,Super-Earth,0.0,K,2010.0,2.295918367346939
Kepler-298 c,Kepler-298,Transit,2014,Kepler,22.92881,1.93,4.38,416.0,0.136,8.696,4465.0,0.582,0.66,4.709,-0.21,518.204,283.0398448,48.8253303,Super-Earth,0.0,K,2010.0,2.2694300518134716
Kepler-298 d,Kepler-298,Transit,2014,Kepler,77.473633,2.5,6.8,277.0,0.305,1.715,4465.0,0.582,0.66,4.709,-0.21,518.204,283.0398448,48.8253303,Neptune-like,0.0,K,2010.0,2.7199999999999998
Kepler-299 b,Kepler-299,Transit,2014,Kepler,2.927128,1.32,2.3,1258.0,0.04,622.067,5617.0,1.032,1.004,4.394,0.12,1052.24,283.2070156,48.5805222,Super-Earth,0.0,G,2010.0,1.7424242424242422
Kepler-299 c,Kepler-299,Transit,2014,Kepler,6.885875,2.65,7.51,946.0,0.07,198.554,5617.0,1.032,1.004,4.394,0.12,1052.24,283.2070156,48.5805222,Neptune-like,0.0,G,2010.0,2.8339622641509434
Kepler-299 d,Kepler-299,Transit,2014,Kepler,15.054786,1.86,4.12,729.0,0.118,69.96,5617.0,1.032,1.004,4.394,0.12,1052.24,283.2070156,48.5805222,Super-Earth,0.0,G,2010.0,2.21505376344086
Kepler-299 e,Kepler-299,Transit,2014,Kepler,38.285489,1.87,4.16,534.0,0.22,20.174,5617.0,1.032,1.004,4.394,0.12,1052.24,283.2070156,48.5805222,Super-Earth,0.0,G,2010.0,2.2245989304812834
Kepler-30 b,Kepler-30,Transit,2012,Kepler,29.33434,3.9,11.3,524.0,0.18,16.379,5498.0,0.95,0.99,4.77,0.18,914.221,285.2836483,38.9472625,Neptune-like,0.0,G,2010.0,2.897435897435898
Kepler-30 c,Kepler-30,Transit,2012,Kepler,60.323105,12.3,640.0,411.0,0.3,6.217,5498.0,0.95,0.99,4.77,0.18,914.221,285.2836483,38.9472625,Gas Giant,0.0,G,2010.0,52.03252032520325
Kepler-30 d,Kepler-30,Transit,2012,Kepler,122.6058548,8.8,23.1,308.0,0.5,1.962,5498.0,0.95,0.99,4.77,0.18,914.221,285.2836483,38.9472625,Gas Giant,0.0,G,2010.0,2.625
Kepler-300 b,Kepler-300,Transit,2014,Kepler,10.446347,1.67,3.43,812.0,0.094,265.186,5986.0,0.9,1.07,4.532,0.04,1098.45,295.2886934,48.5997243,Super-Earth,0.0,G,2010.0,2.0538922155688626
Kepler-300 c,Kepler-300,Transit,2014,Kepler,40.714955,2.25,5.69,516.0,0.232,43.248,5986.0,0.9,1.07,4.532,0.04,1098.45,295.2886934,48.5997243,Neptune-like,0.0,G,2010.0,2.528888888888889
Kepler-301 b,Kepler-301,Transit,2014,Kepler,2.508553,1.35,2.39,1278.0,0.036,665.437,5815.0,0.9,1.022,4.525,0.187,719.166,283.982904,49.2329512,Super-Earth,0.0,G,2010.0,1.7703703703703704
Kepler-301 c,Kepler-301,Transit,2014,Kepler,5.419026,1.35,2.39,989.0,0.06,238.481,5815.0,0.9,1.022,4.525,0.187,719.166,283.982904,49.2329512,Super-Earth,0.0,G,2010.0,1.7703703703703704
Kepler-301 d,Kepler-301,Transit,2014,Kepler,13.751243,1.75,3.71,725.0,0.112,68.931,5815.0,0.9,1.022,4.525,0.187,719.166,283.982904,49.2329512,Super-Earth,0.0,G,2010.0,2.12
Kepler-302 b,Kepler-302,Transit,2014,Kepler,30.184104,4.06,15.5,634.0,0.193,31.247,5740.0,1.22,1.021,4.286,0.16,1402.58,294.3169307,43.6292436,Gas Giant,0.0,G,2010.0,3.817733990147784
Kepler-302 c,Kepler-302,Transit,2014,Kepler,122.6058548,12.45,9.2,392.0,0.503,4.585,5740.0,1.22,1.021,4.286,0.16,1402.58,294.3169307,43.6292436,Gas Giant,0.0,G,2010.0,0.7389558232931727
Kepler-303 b,Kepler-303,Transit,2014,Kepler,1.937055,0.89,0.64,802.0,0.024,145.436,3944.0,0.485,0.575,4.768,-0.4136,209.738,283.1354742,43.6567036,Rocky,0.0,K,2010.0,0.7191011235955056
Kepler-303 c,Kepler-303,Transit,2014,Kepler,7.061149,1.14,1.55,521.0,0.057,25.851,3944.0,0.485,0.575,4.768,-0.4136,209.738,283.1354742,43.6567036,Rocky,0.0,K,2010.0,1.3596491228070178
Kepler-304 b,Kepler-304,Transit,2014,Kepler,3.295709,2.86,8.55,875.0,0.039,139.146,4731.0,0.687,0.737,4.635,0.03,434.684,294.4418031,40.5575408,Neptune-like,0.0,K,2010.0,2.98951048951049
Kepler-304 c,Kepler-304,Transit,2014,Kepler,5.315946,2.17,5.35,746.0,0.054,73.598,4731.0,0.687,0.737,4.635,0.03,434.684,294.4418031,40.5575408,Neptune-like,0.0,K,2010.0,2.4654377880184333
Kepler-304 d,Kepler-304,Transit,2014,Kepler,9.653471,2.75,8.0,611.0,0.08,33.16,4731.0,0.687,0.737,4.635,0.03,434.684,294.4418031,40.5575408,Neptune-like,0.0,K,2010.0,2.909090909090909
Kepler-304 e,Kepler-304,Transit,2016,Kepler,1.499146953,1.2,1.87,1137.0,0.02317,397.254,4817.0,0.73,0.8,4.61,0.05,434.684,294.4418031,40.5575408,Rocky,0.0,K,2010.0,1.5583333333333336
Kepler-305 b,Kepler-305,Transit,2013,Kepler,5.487,3.6,10.5,836.0,0.05746,112.914,5080.0,0.8,0.76,4.51,0.09,868.477,299.2242557,40.343167,Neptune-like,0.0,K,2010.0,2.9166666666666665
Kepler-305 c,Kepler-305,Transit,2013,Kepler,8.291,3.3,6.0,728.0,0.07568,65.1,5080.0,0.8,0.76,4.51,0.09,868.477,299.2242557,40.343167,Neptune-like,0.0,K,2010.0,1.8181818181818183
Kepler-305 d,Kepler-305,Transit,2014,Kepler,16.74,2.76,6.2,576.0,0.12091,25.523,5090.0,0.792,0.827,4.57,0.09,868.477,299.2242557,40.343167,Neptune-like,0.0,K,2010.0,2.246376811594203
Kepler-305 e,Kepler-305,Transit,2020,Kepler,3.20538,1.7938153,3.87,1000.0,0.04017,220.4,4974.0,0.827279,0.82,4.51658,0.09,868.477,299.2242557,40.343167,Super-Earth,0.0,K,2020.0,2.1574127503539526
Kepler-306 b,Kepler-306,Transit,2014,Kepler,4.646186,1.52,2.92,830.0,0.05,127.255,4954.0,0.719,0.75,4.611,-0.13,775.679,288.5387145,40.6160545,Super-Earth,0.0,K,2010.0,1.9210526315789473
Kepler-306 c,Kepler-306,Transit,2014,Kepler,7.240193,2.35,6.12,716.0,0.067,70.449,4954.0,0.719,0.75,4.611,-0.13,775.679,288.5387145,40.6160545,Neptune-like,0.0,K,2010.0,2.604255319148936
Kepler-306 d,Kepler-306,Transit,2014,Kepler,17.326644,2.47,6.66,535.0,0.12,21.983,4954.0,0.719,0.75,4.611,-0.13,775.679,288.5387145,40.6160545,Neptune-like,0.0,K,2010.0,2.6963562753036436
Kepler-306 e,Kepler-306,Transit,2014,Kepler,44.840975,2.27,5.77,390.0,0.227,6.185,4954.0,0.719,0.75,4.611,-0.13,775.679,288.5387145,40.6160545,Neptune-like,0.0,K,2010.0,2.541850220264317
Kepler-307 b,Kepler-307,Transit,2013,Kepler,10.4208,2.43,7.44,797.0,0.09359,59.7,5367.0,0.814,0.907,4.46,0.19,575.581,297.7950939,40.4176403,Neptune-like,0.0,G,2010.0,3.0617283950617282
Kepler-307 c,Kepler-307,Transit,2013,Kepler,13.0729,2.2,3.64,739.0,0.10896,44.0,5367.0,0.814,0.907,4.46,0.19,575.581,297.7950939,40.4176403,Neptune-like,0.0,G,2010.0,1.6545454545454545
Kepler-308 b,Kepler-308,Transit,2014,Kepler,9.694928,2.12,5.14,833.0,0.09,108.64,5895.0,0.941,0.92,4.508,-0.04,1335.92,295.7852423,40.4395753,Neptune-like,0.0,G,2010.0,2.424528301886792
Kepler-308 c,Kepler-308,Transit,2014,Kepler,15.38231,2.16,5.31,714.0,0.123,58.679,5895.0,0.941,0.92,4.508,-0.04,1335.92,295.7852423,40.4395753,Neptune-like,0.0,G,2010.0,2.458333333333333
Kepler-309 b,Kepler-309,Transit,2014,Kepler,5.923653,1.56,3.05,531.0,0.059,99.493,4713.0,0.721,0.816,4.612,0.27,544.568,297.5098911,46.9614121,Super-Earth,0.0,K,2010.0,1.9551282051282048
Kepler-309 c,Kepler-309,Transit,2014,Kepler,105.356383,2.51,6.85,204.0,0.401,2.142,4713.0,0.721,0.816,4.612,0.27,544.568,297.5098911,46.9614121,Neptune-like,0.0,K,2010.0,2.7290836653386457
Kepler-31 b,Kepler-31,Transit,2011,Kepler,20.8613,5.5,36.7418,781.0,0.16,91.474,6340.0,1.22,1.21,4.696,-0.076,1664.64,294.0230229,45.8530535,Gas Giant,0.0,F,2010.0,6.680327272727272
Kepler-31 c,Kepler-31,Transit,2011,Kepler,42.6318,5.3,711.74876796,615.0,0.26,35.254,6340.0,1.22,1.21,4.696,-0.076,1664.64,294.0230229,45.8530535,Gas Giant,0.0,F,2010.0,134.29222036981133
Kepler-31 d,Kepler-31,Transit,2014,Kepler,87.6451,3.9,711.74876796,484.0,0.4,11.8,6340.0,1.22,1.21,4.696,-0.076,1664.64,294.0230229,45.8530535,Neptune-like,0.0,F,2010.0,182.4996840923077
Kepler-310 b,Kepler-310,Transit,2014,Kepler,13.930698,1.19,1.81,665.0,0.111,45.97,5797.0,0.876,0.854,4.521,-0.12,602.268,288.839278,46.9867472,Rocky,0.0,G,2010.0,1.5210084033613447
Kepler-310 c,Kepler-310,Transit,2014,Kepler,56.47542,3.38,11.4,417.0,0.281,7.109,5797.0,0.876,0.854,4.521,-0.12,602.268,288.839278,46.9867472,Neptune-like,0.0,G,2010.0,3.3727810650887577
Kepler-310 d,Kepler-310,Transit,2014,Kepler,92.876125,2.47,7.0,353.0,0.392,3.664,5797.0,0.876,0.854,4.521,-0.12,602.268,288.839278,46.9867472,Neptune-like,0.0,G,2010.0,2.8340080971659916
Kepler-311 b,Kepler-311,Transit,2014,Kepler,9.176092,1.7,3.53,960.0,0.087,201.362,5905.0,1.188,0.994,4.308,-0.03,778.654,282.0612731,47.0854984,Super-Earth,0.0,G,2010.0,2.076470588235294
Kepler-311 c,Kepler-311,Transit,2014,Kepler,19.738286,1.43,2.63,744.0,0.145,72.456,5905.0,1.188,0.994,4.308,-0.03,778.654,282.0612731,47.0854984,Super-Earth,0.0,G,2010.0,1.8391608391608392
Kepler-311 d,Kepler-311,Transit,2023,Kepler,122.6058548,2.05,4.86,327.0,0.7326,2.71,5903.0,1.156,0.974,4.3,-0.1,778.654,282.0612731,47.0854984,Neptune-like,0.0,G,2020.0,2.3707317073170735
Kepler-312 b,Kepler-312,Transit,2014,Kepler,1.772419,1.29,2.21,1685.0,0.031,675.7067999999999,6115.0,1.467,1.314,4.191,0.15,797.72,298.3957687,42.4597712,Super-Earth,0.0,F,2010.0,1.7131782945736433
Kepler-312 c,Kepler-312,Transit,2014,Kepler,19.747412,3.15,10.1,754.0,0.153,165.824,6115.0,1.467,1.314,4.191,0.15,797.72,298.3957687,42.4597712,Neptune-like,0.0,F,2010.0,3.2063492063492065
Kepler-313 b,Kepler-313,Transit,2014,Kepler,14.970418,2.53,6.94,883.0,0.125,142.4,5727.0,1.536,1.114,4.127,0.26,1079.39524871,298.2948708,48.7754,Neptune-like,0.0,G,2010.0,2.7430830039525693
Kepler-313 c,Kepler-313,Transit,2014,Kepler,32.273273,2.57,7.13,683.0,0.208,51.1,5727.0,1.536,1.114,4.127,0.26,1079.39524871,298.2948708,48.7754,Neptune-like,0.0,G,2010.0,2.77431906614786
Kepler-314 b,Kepler-314,Transit,2014,Kepler,2.461069,0.83,0.498,1195.0,0.035,488.674,5378.0,0.95,0.99,4.465,0.322,268.881,294.6741507,42.0756037,Rocky,0.0,G,2010.0,0.6
Kepler-314 c,Kepler-314,Transit,2014,Kepler,5.960392,2.9,8.75,890.0,0.064,149.977,5378.0,0.95,0.99,4.465,0.322,268.881,294.6741507,42.0756037,Neptune-like,0.0,G,2010.0,3.0172413793103448
Kepler-315 b,Kepler-315,Transit,2014,Kepler,96.101141,3.77,13.7,409.0,0.402,6.674,5796.0,1.037,0.831,4.377,-0.27,1160.63,298.0230967,43.3634761,Neptune-like,0.0,G,2010.0,3.6339522546419096
Kepler-315 c,Kepler-315,Transit,2014,Kepler,122.6058548,4.15,16.1,291.0,0.791,1.722,5796.0,1.037,0.831,4.377,-0.27,1160.63,298.0230967,43.3634761,Gas Giant,0.0,G,2010.0,3.8795180722891565
Kepler-316 b,Kepler-316,Transit,2014,Kepler,2.240508,1.06,1.2,837.0,0.027,164.776,4204.0,0.52,0.587,4.743,-0.23,384.938,290.825835,44.1838993,Rocky,0.0,K,2010.0,1.1320754716981132
Kepler-316 c,Kepler-316,Transit,2014,Kepler,6.827766,1.16,1.65,577.0,0.058,37.377,4204.0,0.52,0.587,4.743,-0.23,384.938,290.825835,44.1838993,Rocky,0.0,K,2010.0,1.4224137931034484
Kepler-317 b,Kepler-317,Transit,2014,Kepler,5.524242,2.09,109.8,976.0,0.061,151.652,5497.0,0.941,0.865,4.493,0.13,940.584,294.9438822,39.0320499,Neptune-like,0.0,G,2010.0,52.535885167464116
Kepler-317 c,Kepler-317,Transit,2014,Kepler,8.77501,1.72,3.61,837.0,0.083,81.761,5497.0,0.941,0.865,4.493,0.13,940.584,294.9438822,39.0320499,Super-Earth,0.0,G,2010.0,2.0988372093023258
Kepler-318 b,Kepler-318,Transit,2014,Kepler,4.662715,4.71,19.9,1039.0,0.056,333.149,5746.0,1.189,1.073,4.325,0.332,489.141,298.4828337,46.7936357,Gas Giant,0.0,G,2010.0,4.225053078556263
Kepler-318 c,Kepler-318,Transit,2014,Kepler,11.815007,3.68,13.1,762.0,0.105,96.513,5746.0,1.189,1.073,4.325,0.332,489.141,298.4828337,46.7936357,Neptune-like,0.0,G,2010.0,3.559782608695652
Kepler-319 b,Kepler-319,Transit,2014,Kepler,4.362705,1.63,3.29,1023.0,0.051,253.665,5526.0,0.903,0.933,4.487,0.06,503.436,288.8119782,39.7706431,Super-Earth,0.0,G,2010.0,2.0184049079754605
Kepler-319 c,Kepler-319,Transit,2014,Kepler,6.941357,2.63,7.41,876.0,0.069,136.343,5526.0,0.903,0.933,4.487,0.06,503.436,288.8119782,39.7706431,Neptune-like,0.0,G,2010.0,2.817490494296578
Kepler-319 d,Kepler-319,Transit,2014,Kepler,31.781925,2.29,5.86,528.0,0.191,17.962,5526.0,0.903,0.933,4.487,0.06,503.436,288.8119782,39.7706431,Neptune-like,0.0,G,2010.0,2.558951965065502
Kepler-32 b,Kepler-32,Transit,2011,Kepler,5.90124,2.2,711.74876796,514.0,0.05,22.025,3900.0,0.53,0.58,4.64,0.0,323.847,297.8423073,46.5743595,Neptune-like,0.0,K,2010.0,323.5221672545454
Kepler-32 c,Kepler-32,Transit,2011,Kepler,8.7522,2.0,158.9,451.0,0.09,10.68,3900.0,0.53,0.58,4.64,0.0,323.847,297.8423073,46.5743595,Super-Earth,0.0,K,2010.0,79.45
Kepler-32 d,Kepler-32,Transit,2012,Kepler,22.7802,2.7,39.9089,328.0,0.13,3.631,3900.0,0.53,0.58,4.64,0.0,323.847,297.8423073,46.5743595,Neptune-like,0.0,K,2010.0,14.781074074074073
Kepler-32 e,Kepler-32,Transit,2012,Kepler,2.896,1.5,4.08181,652.0,0.033,56.649,3900.0,0.53,0.58,4.64,0.0,323.847,297.8423073,46.5743595,Super-Earth,0.0,K,2010.0,2.7212066666666668
Kepler-32 f,Kepler-32,Transit,2012,Kepler,0.74296,0.82,711.74876796,1026.0,0.013,349.645,3900.0,0.53,0.58,4.64,0.0,323.847,297.8423073,46.5743595,Rocky,0.0,K,2010.0,867.986302390244
Kepler-320 b,Kepler-320,Transit,2014,Kepler,8.371554,1.14,1.55,1292.0,0.085,280.559,6435.0,1.108,1.072,4.419,-0.1228,826.613,293.2135155,46.1751457,Rocky,0.0,F,2010.0,1.3596491228070178
Kepler-320 c,Kepler-320,Transit,2014,Kepler,17.934937,1.37,2.45,1002.0,0.142,101.619,6435.0,1.108,1.072,4.419,-0.1228,826.613,293.2135155,46.1751457,Super-Earth,0.0,F,2010.0,1.7883211678832116
Kepler-321 b,Kepler-321,Transit,2014,Kepler,4.915379,1.77,3.78,1042.0,0.057,296.155,5740.0,1.194,1.024,4.302,0.121,384.542,294.4536991,44.1457626,Super-Earth,0.0,G,2010.0,2.135593220338983
Kepler-321 c,Kepler-321,Transit,2014,Kepler,13.093921,2.32,5.99,752.0,0.11,80.103,5740.0,1.194,1.024,4.302,0.121,384.542,294.4536991,44.1457626,Neptune-like,0.0,G,2010.0,2.5818965517241383
Kepler-322 b,Kepler-322,Transit,2014,Kepler,1.653888,1.01,1.01,1373.0,0.027,675.7067999999999,5388.0,0.89,0.908,4.501,0.12,400.48,281.3487514,44.2952525,Rocky,0.0,G,2010.0,1.0
Kepler-322 c,Kepler-322,Transit,2014,Kepler,4.337234,1.67,3.43,996.0,0.051,203.406,5388.0,0.89,0.908,4.501,0.12,400.48,281.3487514,44.2952525,Super-Earth,0.0,G,2010.0,2.0538922155688626
Kepler-323 b,Kepler-323,Transit,2014,Kepler,1.678328,1.381,3.9,1838.0,0.02778,675.7067999999999,6004.0,1.12,1.015,4.38,-0.14,454.883,291.3822988,38.1274595,Super-Earth,0.0,F,2010.0,2.8240405503258508
Kepler-323 c,Kepler-323,Transit,2014,Kepler,3.5538229,1.57,6.8,1431.0,0.0458,675.7067999999999,6004.0,1.12,1.015,4.38,-0.14,454.883,291.3822988,38.1274595,Super-Earth,0.0,F,2010.0,4.3312101910828025
Kepler-324 b,Kepler-324,Transit,2014,Kepler,4.385315,1.14,711.74876796,935.0,0.05,194.34,5194.0,0.84,0.901,4.53,0.18,501.574,286.4714473,49.6490933,Rocky,0.0,K,2010.0,624.3410245263159
Kepler-324 c,Kepler-324,Transit,2014,Kepler,51.805612,3.15,6.2,410.0,0.26,7.233,5194.0,0.84,0.901,4.53,0.18,501.574,286.4714473,49.6490933,Neptune-like,0.0,K,2010.0,1.9682539682539684
Kepler-324 e,Kepler-324,Transit,2021,Kepler,13.97939968,2.03862444,235.014,635.0,0.10972,38.9,5191.0,0.826,0.844,4.53,0.08,501.574,286.4714473,49.6490933,Neptune-like,0.0,K,2020.0,115.28067425700047
Kepler-325 b,Kepler-325,Transit,2014,Kepler,4.544439,2.91,8.8,1017.0,0.053,210.554,5752.0,1.003,0.914,4.411,0.02,823.242,289.8354219,49.825607,Neptune-like,0.0,G,2010.0,3.0240549828178693
Kepler-325 c,Kepler-325,Transit,2014,Kepler,12.762172,2.54,6.99,721.0,0.105,53.044,5752.0,1.003,0.914,4.411,0.02,823.242,289.8354219,49.825607,Neptune-like,0.0,G,2010.0,2.751968503937008
Kepler-325 d,Kepler-325,Transit,2014,Kepler,38.715185,2.79,8.2,498.0,0.22,12.083,5752.0,1.003,0.914,4.411,0.02,823.242,289.8354219,49.825607,Neptune-like,0.0,G,2010.0,2.9390681003584227
Kepler-326 b,Kepler-326,Transit,2014,Kepler,2.248329,1.52,44.6,1127.0,0.032,675.7067999999999,5105.0,0.801,0.91,4.556,0.2385,487.675,294.3255898,46.0022646,Super-Earth,0.0,K,2010.0,29.342105263157894
Kepler-326 c,Kepler-326,Transit,2014,Kepler,4.580358,1.4,17.4,889.0,0.051,303.62,5105.0,0.801,0.91,4.556,0.2385,487.675,294.3255898,46.0022646,Super-Earth,0.0,K,2010.0,12.428571428571429
Kepler-326 d,Kepler-326,Transit,2014,Kepler,6.766888,1.21,6.9,781.0,0.066,180.644,5105.0,0.801,0.91,4.556,0.2385,487.675,294.3255898,46.0022646,Rocky,0.0,K,2010.0,5.702479338842975
Kepler-327 b,Kepler-327,Transit,2014,Kepler,2.549575,1.11,1.41,682.0,0.029,73.056,3799.0,0.492,0.591913,4.758,-0.2,241.987,292.6422963,44.0876251,Rocky,0.0,K,2010.0,1.2702702702702702
Kepler-327 c,Kepler-327,Transit,2014,Kepler,5.212333,1.03,20.3,537.0,0.047,28.272,3799.0,0.492,0.591913,4.758,-0.2,241.987,292.6422963,44.0876251,Rocky,0.0,K,2010.0,19.70873786407767
Kepler-327 d,Kepler-327,Transit,2014,Kepler,13.969457,1.73,3.64,387.0,0.09,7.59,3799.0,0.492,0.591913,4.758,-0.2,241.987,292.6422963,44.0876251,Super-Earth,0.0,K,2010.0,2.1040462427745665
Kepler-328 b,Kepler-328,Transit,2013,Kepler,34.921,2.3,28.5,602.0,0.2199,57.079,6064.0,1.06,1.15,4.44,0.08,2213.19,295.8092756,40.0084866,Neptune-like,0.0,F,2010.0,12.391304347826088
Kepler-328 c,Kepler-328,Transit,2013,Kepler,71.312,5.4,39.4,475.0,0.354,22.025,6064.0,1.06,1.15,4.44,0.08,2213.19,295.8092756,40.0084866,Gas Giant,0.0,F,2010.0,7.296296296296296
Kepler-329 b,Kepler-329,Transit,2014,Kepler,7.416397,1.4,2.54,547.0,0.061,40.689,4257.0,0.523,0.602,4.74,-0.44,439.719,299.2681646,45.2272852,Super-Earth,0.0,K,2010.0,1.8142857142857145
Kepler-329 c,Kepler-329,Transit,2014,Kepler,18.684737,1.93,4.38,402.0,0.113,11.869,4257.0,0.523,0.602,4.74,-0.44,439.719,299.2681646,45.2272852,Super-Earth,0.0,K,2010.0,2.2694300518134716
Kepler-33 b,Kepler-33,Transit,2011,Kepler,5.66793,1.74,3.68,1336.0,0.0677,675.7067999999999,5904.0,1.82,1.291,4.027,0.025,1209.16,289.0775348,46.0051696,Super-Earth,0.0,G,2010.0,2.1149425287356323
Kepler-33 c,Kepler-33,Transit,2011,Kepler,13.17562,3.2,0.39,1009.0,0.1189,241.759,5904.0,1.82,1.291,4.027,0.025,1209.16,289.0775348,46.0051696,Neptune-like,0.0,G,2010.0,0.121875
Kepler-33 d,Kepler-33,Transit,2011,Kepler,21.77596,5.35,3.91,853.0,0.1662,123.691,5904.0,1.82,1.291,4.027,0.025,1209.16,289.0775348,46.0051696,Gas Giant,0.0,G,2010.0,0.7308411214953272
